COUNTY,FIPS,SVPREC_KEY,ADDIST,CDDIST,TOTVOTE,DEMVOTE,REPVOTE,USPDEM01,USPREP01
19,06037,060376100024AA,49,28,1566,0,0,869,541
19,06037,060376100026D,49,28,124,0,0,45,64
19,06037,060376100026DA,49,28,368,0,0,203,132
19,06037,060376100029A,49,28,151,0,0,65,67
19,06037,060376100029AA,49,28,411,0,0,242,132
19,06037,060376100031A,49,28,210,0,0,91,96
19,06037,060376100031AA,49,28,582,0,0,340,183
19,06037,060376100034A,49,28,188,0,0,82,88
19,06037,060376100034AA,49,28,496,0,0,283,177
19,06037,060376100043E,49,28,0,0,0,0,0
19,06037,060376100043EA,49,28,0,0,0,0,0
19,06037,060376200001A,49,28,370,0,0,185,171
19,06037,060376200001AA,49,28,1590,0,0,925,580
19,06037,060376200001B,49,28,2,0,0,NA,NA
19,06037,060376200001BA,49,28,8,0,0,NA,NA
19,06037,060376200006A,49,28,435,0,0,158,250
19,06037,060376200006AA,49,28,2105,0,0,980,930
19,06037,060376200006C,49,28,2,0,0,NA,NA
19,06037,060376200006CA,49,28,1,0,0,NA,NA
19,06037,060376200016A,49,28,485,0,0,173,275
19,06037,060376200016AA,49,28,1909,0,0,996,762
19,06037,060376210001A,69,42,18,0,0,12,5
19,06037,060376210001AA,69,42,45,0,0,22,22
19,06037,060376220003A,40,27,646,0,0,145,478
19,06037,060376220003AA,40,27,1411,0,0,688,660
19,06037,060376220004A,40,27,934,0,0,269,623
19,06037,060376220004AA,40,27,2277,0,0,1230,958
19,06037,060376220009A,40,27,687,0,0,163,496
19,06037,060376220009AA,40,27,1687,0,0,891,723
19,06037,060376220012A,40,27,647,0,0,146,476
19,06037,060376220012AA,40,27,1623,0,0,829,712
19,06037,060376220013D,40,27,0,0,0,0,0
19,06037,060376220013DA,40,27,0,0,0,0,0
19,06037,060376220015A,40,27,129,0,0,33,92
19,06037,060376220015AA,40,27,175,0,0,89,78
19,06037,060376220016A,40,27,86,0,0,43,39
19,06037,060376220016AA,40,27,104,0,0,66,32
19,06037,060376220018A,40,27,840,0,0,240,571
19,06037,060376220018AA,40,27,2259,0,0,1191,962
19,06037,060376220020A,40,27,637,0,0,169,441
19,06037,060376220020AA,40,27,1721,0,0,947,693
19,06037,060376220022D,40,27,0,0,0,0,0
19,06037,060376220022DA,40,27,0,0,0,0,0
19,06037,060376220024A,40,27,781,0,0,251,487
19,06037,060376220024AA,40,27,1900,0,0,1044,780
19,06037,060376220029A,40,27,518,0,0,169,331
19,06037,060376220029AA,40,27,1209,0,0,664,497
19,06037,060376220032A,40,27,644,0,0,201,420
19,06037,060376220032AA,40,27,1932,0,0,1073,792
19,06037,060376220033A,40,27,467,0,0,120,333
19,06037,060376220033AA,40,27,1185,0,0,546,588
19,06037,060376220034A,40,27,303,0,0,154,121
19,06037,060376220034AA,40,27,543,0,0,319,186
19,06037,060376220034D,40,27,0,0,0,0,0
19,06037,060376220034DA,40,27,0,0,0,0,0
19,06037,060376220035F,40,27,0,0,0,0,0
19,06037,060376220035FA,40,27,0,0,0,0,0
19,06037,060376220036A,40,27,613,0,0,203,377
19,06037,060376220036AA,40,27,2139,0,0,1160,896
19,06037,060376220037B,40,27,1046,0,0,410,575
19,06037,060376220037BA,40,27,1866,0,0,997,771
19,06037,060376220040A,40,27,1162,0,0,344,777
19,06037,060376220040AA,40,27,2584,0,0,1358,1105
19,06037,060376220045A,40,27,0,0,0,0,0
19,06037,060376220045AA,40,27,0,0,0,0,0
19,06037,060376220051A,40,27,688,0,0,176,485
19,06037,060376220051AA,40,27,1899,0,0,976,858
19,06037,060376220052A,40,27,512,0,0,108,380
19,06037,060376220052AA,40,27,972,0,0,438,492
19,06037,060376220053E,40,27,49,0,0,14,30
19,06037,060376220053EA,40,27,105,0,0,57,40
19,06037,060376220054A,40,27,161,0,0,47,108
19,06037,060376220054AA,40,27,364,0,0,170,169
19,06037,060376220057A,40,27,1138,0,0,240,847
19,06037,060376220057AA,40,27,2703,0,0,1355,1226
19,06037,060376220061A,40,27,501,0,0,131,345
19,06037,060376220061AA,40,27,1393,0,0,725,609
19,06037,060376220062A,40,27,327,0,0,119,187
19,06037,060376220062AA,40,27,624,0,0,380,215
19,06037,060376220063A,40,27,360,0,0,95,257
19,06037,060376220063AA,40,27,898,0,0,486,364
19,06037,060376220064A,40,27,160,0,0,48,104
19,06037,060376220064AA,40,27,390,0,0,227,149
19,06037,060376220066A,40,27,1109,0,0,318,742
19,06037,060376220066AA,40,27,2900,0,0,1557,1213
19,06037,060376220068A,40,27,191,0,0,41,143
19,06037,060376220068AA,40,27,497,0,0,264,210
19,06037,060376220070A,40,27,343,0,0,139,182
19,06037,060376220070AA,40,27,812,0,0,487,276
19,06037,060376220073A,40,27,63,0,0,23,37
19,06037,060376220073AA,40,27,143,0,0,90,51
19,06037,060376220073D,40,27,0,0,0,0,0
19,06037,060376220073DA,40,27,0,0,0,0,0
19,06037,060376220073J,40,27,0,0,0,0,0
19,06037,060376220073JA,40,27,0,0,0,0,0
19,06037,060376220073K,40,27,0,0,0,0,0
19,06037,060376220073KA,40,27,0,0,0,0,0
19,06037,060376220074A,40,27,708,0,0,273,387
19,06037,060376220074AA,40,27,1490,0,0,884,521
19,06037,060376220075A,40,27,640,0,0,142,477
19,06037,060376220075AA,40,27,1393,0,0,666,668
19,06037,060376220081C,40,27,97,0,0,34,56
19,06037,060376220081CA,40,27,281,0,0,168,93
19,06037,060376220086A,40,27,782,0,0,241,506
19,06037,060376220086AA,40,27,1762,0,0,912,767
19,06037,060376220090A,40,27,903,0,0,297,565
19,06037,060376220090AA,40,27,1989,0,0,1012,882
19,06037,060376220097A,40,27,151,0,0,47,92
19,06037,060376220097AA,40,27,355,0,0,201,143
19,06037,060376220097C,40,27,0,0,0,0,0
19,06037,060376220097CA,40,27,0,0,0,0,0
19,06037,060376220101A,40,27,288,0,0,55,223
19,06037,060376220101AA,40,27,752,0,0,356,366
19,06037,060376220102A,40,27,673,0,0,241,400
19,06037,060376220102AA,40,27,1697,0,0,967,648
19,06037,060376220102F,40,27,0,0,0,0,0
19,06037,060376220102FA,40,27,0,0,0,0,0
19,06037,060376220103A,40,27,650,0,0,183,445
19,06037,060376220103AA,40,27,2415,0,0,1279,1041
19,06037,060376220108A,40,27,1094,0,0,309,735
19,06037,060376220108AA,40,27,2557,0,0,1358,1066
19,06037,060376220110C,40,27,2,0,0,NA,NA
19,06037,060376220110CA,40,27,16,0,0,0,15
19,06037,060376220111A,40,27,0,0,0,0,0
19,06037,060376220111AA,40,27,0,0,0,0,0
19,06037,060376220111C,40,27,0,0,0,0,0
19,06037,060376220111CA,40,27,0,0,0,0,0
19,06037,060376220114F,40,27,41,0,0,21,16
19,06037,060376220114FA,40,27,102,0,0,58,36
19,06037,060376220125A,40,27,377,0,0,121,241
19,06037,060376220125AA,40,27,945,0,0,525,364
19,06037,060376220126A,40,27,559,0,0,163,373
19,06037,060376220126AA,40,27,1691,0,0,889,719
19,06037,060376220127E,40,27,3,0,0,NA,NA
19,06037,060376220127EA,40,27,1,0,0,NA,NA
19,06037,060376220128A,40,27,886,0,0,207,647
19,06037,060376220128AA,40,27,2636,0,0,1407,1122
19,06037,060376220142A,40,27,86,0,0,22,60
19,06037,060376220142AA,40,27,199,0,0,105,87
19,06037,060376220143A,40,27,0,0,0,0,0
19,06037,060376220143AA,40,27,0,0,0,0,0
19,06037,060376220144D,40,27,0,0,0,0,0
19,06037,060376220144DA,40,27,0,0,0,0,0
19,06037,060376220145B,40,27,669,0,0,230,415
19,06037,060376220145BA,40,27,1546,0,0,807,667
19,06037,060376220148A,40,27,285,0,0,86,193
19,06037,060376220148AA,40,27,549,0,0,300,221
19,06037,060376220149D,40,27,37,0,0,10,27
19,06037,060376220149DA,40,27,69,0,0,29,36
19,06037,060376220151A,40,27,0,0,0,0,0
19,06037,060376220151AA,40,27,0,0,0,0,0
19,06037,060376220153A,40,27,0,0,0,0,0
19,06037,060376220153AA,40,27,0,0,0,0,0
19,06037,060376220155A,40,27,984,0,0,348,594
19,06037,060376220155AA,40,27,2729,0,0,1558,1027
19,06037,060376220162A,40,27,495,0,0,250,219
19,06037,060376220162AA,40,27,843,0,0,540,248
19,06037,060376220164A,40,27,339,0,0,132,196
19,06037,060376220164AA,40,27,899,0,0,510,338
19,06037,060376220167C,40,27,385,0,0,107,270
19,06037,060376220167CA,40,27,913,0,0,447,432
19,06037,060376220173A,40,27,359,0,0,83,259
19,06037,060376220173AA,40,27,904,0,0,407,465
19,06037,060376220182A,40,27,358,0,0,96,248
19,06037,060376220182AA,40,27,894,0,0,442,431
19,06037,060376220183A,40,27,222,0,0,64,142
19,06037,060376220183AA,40,27,532,0,0,282,223
19,06037,060376220185B,40,27,0,0,0,0,0
19,06037,060376220185BA,40,27,0,0,0,0,0
19,06037,060376220186A,40,27,332,0,0,117,194
19,06037,060376220186AA,40,27,702,0,0,407,265
19,06037,060376220191B,40,27,0,0,0,0,0
19,06037,060376220191BA,40,27,0,0,0,0,0
19,06037,060376220191C,40,27,0,0,0,0,0
19,06037,060376220191CA,40,27,0,0,0,0,0
19,06037,060376220193C,40,27,0,0,0,0,0
19,06037,060376220193CA,40,27,0,0,0,0,0
19,06037,060376220194A,40,27,494,0,0,216,258
19,06037,060376220194AA,40,27,917,0,0,553,318
19,06037,060376220197A,40,27,761,0,0,240,487
19,06037,060376220197AA,40,27,2168,0,0,1146,892
19,06037,060376220202A,40,27,43,0,0,15,28
19,06037,060376220202AA,40,27,134,0,0,77,54
19,06037,060376220210A,40,27,428,0,0,179,226
19,06037,060376220210AA,40,27,1103,0,0,642,418
19,06037,060376220215A,40,27,733,0,0,247,455
19,06037,060376220215AA,40,27,2544,0,0,1430,958
19,06037,060376220216A,40,27,14,0,0,4,10
19,06037,060376220216AA,40,27,23,0,0,14,8
19,06037,060376220219A,40,27,349,0,0,78,258
19,06037,060376220219AA,40,27,1040,0,0,552,435
19,06037,060376220222A,40,27,103,0,0,29,72
19,06037,060376220222AA,40,27,238,0,0,115,111
19,06037,060376220227A,40,27,212,0,0,76,125
19,06037,060376220227AA,40,27,558,0,0,332,205
19,06037,060376220233H,40,27,0,0,0,0,0
19,06037,060376220233HA,40,27,0,0,0,0,0
19,06037,060376220234A,40,27,120,0,0,35,80
19,06037,060376220234AA,40,27,415,0,0,241,161
19,06037,060376220237A,40,27,41,0,0,13,23
19,06037,060376220237AA,40,27,76,0,0,41,31
19,06037,060376220237B,40,27,1,0,0,NA,NA
19,06037,060376220237BA,40,27,0,0,0,0,0
19,06037,060376220238A,40,27,0,0,0,0,0
19,06037,060376220238AA,40,27,0,0,0,0,0
19,06037,060376220239A,40,27,0,0,0,0,0
19,06037,060376220239AA,40,27,0,0,0,0,0
19,06037,060376220240A,40,27,0,0,0,0,0
19,06037,060376220240AA,40,27,0,0,0,0,0
19,06037,060376220246A,40,27,0,0,0,0,0
19,06037,060376220246AA,40,27,0,0,0,0,0
19,06037,060376220246C,40,27,0,0,0,0,0
19,06037,060376220246CA,40,27,2,0,0,NA,NA
19,06037,060376220248A,40,27,794,0,0,224,539
19,06037,060376220248AA,40,27,2302,0,0,1148,1052
19,06037,060376220254A,40,27,0,0,0,0,0
19,06037,060376220254AA,40,27,0,0,0,0,0
19,06037,060376220264A,40,27,184,0,0,70,103
19,06037,060376220264AA,40,27,443,0,0,261,152
19,06037,060376220267A,40,27,116,0,0,42,68
19,06037,060376220267AA,40,27,423,0,0,229,171
19,06037,060376220280B,40,27,0,0,0,0,0
19,06037,060376220280BA,40,27,0,0,0,0,0
19,06037,060376220280D,40,27,0,0,0,0,0
19,06037,060376220280DA,40,27,0,0,0,0,0
19,06037,060376220281A,40,27,893,0,0,293,561
19,06037,060376220281AA,40,27,2168,0,0,1227,804
19,06037,060376220284A,40,27,0,0,0,0,0
19,06037,060376220284AA,40,27,2,0,0,NA,NA
19,06037,060376220294A,40,27,0,0,0,0,0
19,06037,060376220294AA,40,27,9,0,0,NA,NA
19,06037,060376230005A,64,38,178,0,0,67,100
19,06037,060376230005AA,64,38,519,0,0,310,163
19,06037,060376230006A,64,38,384,0,0,164,195
19,06037,060376230006AA,64,38,912,0,0,566,279
19,06037,060376230008A,64,38,735,0,0,294,404
19,06037,060376230008AA,64,38,1467,0,0,883,496
19,06037,060376230010A,64,38,508,0,0,242,236
19,06037,060376230010AA,64,38,984,0,0,651,274
19,06037,060376230011B,64,38,3,0,0,NA,NA
19,06037,060376230011BA,64,38,1,0,0,NA,NA
19,06037,060376230011H,64,38,0,0,0,0,0
19,06037,060376230011HA,64,38,0,0,0,0,0
19,06037,060376230013A,64,38,526,0,0,231,259
19,06037,060376230013AA,64,38,1148,0,0,700,383
19,06037,060376230018B,64,38,42,0,0,17,23
19,06037,060376230018BA,64,38,102,0,0,62,36
19,06037,060376230052B,64,38,3,0,0,NA,NA
19,06037,060376230052BA,64,38,12,0,0,2,9
19,06037,060376230052C,64,38,5,0,0,NA,NA
19,06037,060376230052CA,64,38,12,0,0,3,6
19,06037,060376230052K,64,38,0,0,0,0,0
19,06037,060376230052KA,64,38,0,0,0,0,0
19,06037,060376250003A,51,36,584,0,0,314,237
19,06037,060376250003AA,51,36,3248,0,0,2270,807
19,06037,060376250018A,51,36,649,0,0,375,235
19,06037,060376250018AA,51,36,2566,0,0,1942,485
19,06037,060376250020A,51,36,668,0,0,354,280
19,06037,060376250020AA,51,36,2670,0,0,1977,560
19,06037,060376250031B,51,36,331,0,0,191,132
19,06037,060376250031BA,51,36,1950,0,0,1477,392
19,06037,060376250034A,51,36,530,0,0,321,192
19,06037,060376250034AA,51,36,3001,0,0,2337,524
19,06037,060376250036A,51,36,529,0,0,326,175
19,06037,060376250036AA,51,36,2379,0,0,1738,488
19,06037,060376250038A,51,36,700,0,0,398,249
19,06037,060376250038AA,51,36,2042,0,0,1512,410
19,06037,060376250043A,51,36,763,0,0,456,251
19,06037,060376250043AA,51,36,2667,0,0,2019,477
19,06037,060376250046A,51,36,465,0,0,271,166
19,06037,060376250046AA,51,36,2217,0,0,1657,438
19,06037,060376250050A,51,36,752,0,0,475,226
19,06037,060376250050AA,51,36,2636,0,0,2022,457
19,06037,060376250061A,51,36,614,0,0,402,166
19,06037,060376250061AA,51,36,2040,0,0,1534,320
19,06037,060376250063A,51,36,885,0,0,596,243
19,06037,060376250063AA,51,36,2787,0,0,2236,415
19,06037,060376250067A,51,36,765,0,0,475,247
19,06037,060376250067AA,51,36,2355,0,0,1822,400
19,06037,060376250072A,51,36,521,0,0,345,147
19,06037,060376250072AA,51,36,2280,0,0,1808,353
19,06037,060376250078A,51,36,468,0,0,314,136
19,06037,060376250078AA,51,36,2046,0,0,1651,287
19,06037,060376250083A,51,36,496,0,0,320,145
19,06037,060376250083AA,51,36,1939,0,0,1509,324
19,06037,060376250126B,51,36,2,0,0,NA,NA
19,06037,060376250126BA,51,36,56,0,0,35,20
19,06037,060376250127A,51,36,960,0,0,633,275
19,06037,060376250127AA,51,36,2988,0,0,2381,465
19,06037,060376300001A,40,27,0,0,0,0,0
19,06037,060376300001AA,40,27,4,0,0,NA,NA
19,06037,060376300002E,34,27,2,0,0,NA,NA
19,06037,060376300002EA,34,27,16,0,0,11,4
19,06037,060376300002F,34,27,14,0,0,3,11
19,06037,060376300002FA,34,27,29,0,0,8,17
19,06037,060376300002I,34,27,0,0,0,0,0
19,06037,060376300002IA,34,27,0,0,0,0,0
19,06037,060376300002K,34,27,0,0,0,0,0
19,06037,060376300002KA,34,27,0,0,0,0,0
19,06037,060376300002L,34,27,0,0,0,0,0
19,06037,060376300002LA,34,27,1,0,0,NA,NA
19,06037,060376300002M,34,27,0,0,0,0,0
19,06037,060376300002MA,34,27,0,0,0,0,0
19,06037,060376300003A,40,27,16,0,0,3,13
19,06037,060376300003AA,40,27,49,0,0,8,41
19,06037,060376300004C,40,27,0,0,0,0,0
19,06037,060376300004CA,40,27,5,0,0,NA,NA
19,06037,060376300004D,40,27,3,0,0,NA,NA
19,06037,060376300004DA,40,27,3,0,0,NA,NA
19,06037,060376300006A,40,27,73,0,0,20,51
19,06037,060376300006AA,40,27,162,0,0,80,74
19,06037,060376300006E,40,27,31,0,0,8,21
19,06037,060376300006EA,40,27,93,0,0,29,61
19,06037,060376300006F,40,27,0,0,0,0,0
19,06037,060376300006FA,40,27,0,0,0,0,0
19,06037,060376300006H,40,27,0,0,0,0,0
19,06037,060376300006HA,40,27,0,0,0,0,0
19,06037,060376300009A,34,27,0,0,0,0,0
19,06037,060376300009AA,34,27,0,0,0,0,0
19,06037,060376300012A,40,27,0,0,0,0,0
19,06037,060376300012AA,40,27,0,0,0,0,0
19,06037,060376300025D,34,27,0,0,0,0,0
19,06037,060376300025DA,34,27,0,0,0,0,0
19,06037,060376300025F,34,27,0,0,0,0,0
19,06037,060376300025FA,34,27,0,0,0,0,0
19,06037,060376300026F,34,27,0,0,0,0,0
19,06037,060376300026FA,34,27,0,0,0,0,0
19,06037,060376300032B,40,27,6,0,0,NA,NA
19,06037,060376300032BA,40,27,12,0,0,2,10
19,06037,060376300036A,40,27,0,0,0,0,0
19,06037,060376300036AA,40,27,0,0,0,0,0
19,06037,060376300099H,40,27,4,0,0,NA,NA
19,06037,060376300099HA,40,27,8,0,0,NA,NA
19,06037,060376300099P,40,27,15,0,0,4,10
19,06037,060376300099PA,40,27,22,0,0,6,16
19,06037,060376300423C,34,27,0,0,0,0,0
19,06037,060376300423CA,34,27,0,0,0,0,0
19,06037,060376300423D,34,27,5,0,0,NA,NA
19,06037,060376300423DA,34,27,1,0,0,NA,NA
19,06037,060376300459A,34,27,10,0,0,4,5
19,06037,060376300459AA,34,27,23,0,0,9,14
19,06037,060376300459B,34,27,2,0,0,NA,NA
19,06037,060376300459BA,34,27,24,0,0,9,13
19,06037,060376400008A,41,28,19,0,0,5,14
19,06037,060376400008AA,41,28,106,0,0,75,26
19,06037,060376400010A,41,28,767,0,0,338,398
19,06037,060376400010AA,41,28,2812,0,0,1818,873
19,06037,060376400013A,41,28,728,0,0,354,357
19,06037,060376400013AA,41,28,2825,0,0,1910,797
19,06037,060376450002C,69,42,441,0,0,218,194
19,06037,060376450002CA,69,42,1200,0,0,850,279
19,06037,060376450004A,69,42,108,0,0,54,46
19,06037,060376450004AA,69,42,415,0,0,275,119
19,06037,060376450005A,69,42,70,0,0,28,38
19,06037,060376450005AA,69,42,233,0,0,158,68
19,06037,060376450006B,69,42,3,0,0,NA,NA
19,06037,060376450006BA,69,42,13,0,0,6,5
19,06037,060376450007A,69,42,0,0,0,0,0
19,06037,060376450007AA,69,42,0,0,0,0,0
19,06037,060376450009A,69,42,541,0,0,282,229
19,06037,060376450009AA,69,42,2054,0,0,1455,507
19,06037,060376530002A,56,31,467,0,0,242,194
19,06037,060376530002AA,56,31,703,0,0,444,205
19,06037,060376530040A,56,31,515,0,0,262,220
19,06037,060376530040AA,56,31,956,0,0,643,257
19,06037,060376530044A,56,31,720,0,0,339,329
19,06037,060376530044AA,56,31,1680,0,0,1028,519
19,06037,060376550001B,62,44,490,0,0,227,223
19,06037,060376550001BA,62,44,1118,0,0,723,328
19,06037,060376550003A,62,44,470,0,0,270,160
19,06037,060376550003AA,62,44,855,0,0,569,220
19,06037,060376550006A,62,44,563,0,0,287,223
19,06037,060376550006AA,62,44,1042,0,0,696,253
19,06037,060376550010A,62,44,553,0,0,305,203
19,06037,060376550010AA,62,44,901,0,0,635,193
19,06037,060376550013A,62,44,735,0,0,416,258
19,06037,060376550013AA,62,44,1121,0,0,723,304
19,06037,060376550018E,62,44,466,0,0,236,180
19,06037,060376550018EA,62,44,1048,0,0,708,264
19,06037,060376550019G,62,44,1,0,0,NA,NA
19,06037,060376550019GA,62,44,1,0,0,NA,NA
19,06037,060376550021B,62,44,488,0,0,289,162
19,06037,060376550021BA,62,44,736,0,0,506,175
19,06037,060376550028A,62,44,395,0,0,181,182
19,06037,060376550028AA,62,44,810,0,0,525,227
19,06037,060376550029A,62,44,620,0,0,349,218
19,06037,060376550029AA,62,44,1071,0,0,727,250
19,06037,060376550033A,62,44,433,0,0,242,146
19,06037,060376550033AA,62,44,1017,0,0,700,240
19,06037,060376550035A,62,44,528,0,0,310,179
19,06037,060376550035AA,62,44,945,0,0,646,246
19,06037,060376550050A,62,44,450,0,0,216,204
19,06037,060376550050AA,62,44,928,0,0,582,276
19,06037,060376550052A,62,44,638,0,0,304,284
19,06037,060376550052AA,62,44,1279,0,0,824,360
19,06037,060376550053A,62,44,602,0,0,284,281
19,06037,060376550053AA,62,44,1210,0,0,841,293
19,06037,060376550060C,62,44,0,0,0,0,0
19,06037,060376550060CA,62,44,0,0,0,0,0
19,06037,060376550061A,62,44,523,0,0,242,246
19,06037,060376550061AA,62,44,999,0,0,593,324
19,06037,060376550062B,62,44,279,0,0,156,109
19,06037,060376550062BA,62,44,475,0,0,321,131
19,06037,060376550073A,62,44,58,0,0,23,31
19,06037,060376550073AA,62,44,117,0,0,87,21
19,06037,060376550083A,62,44,401,0,0,235,133
19,06037,060376550083AA,62,44,843,0,0,572,200
19,06037,060376600011A,49,28,572,0,0,342,198
19,06037,060376600011AA,49,28,2475,0,0,1893,459
19,06037,060376600016A,49,28,467,0,0,308,143
19,06037,060376600016AA,49,28,2322,0,0,1742,457
19,06037,060376600019A,49,28,488,0,0,306,160
19,06037,060376600019AA,49,28,2143,0,0,1653,380
19,06037,060376600031A,49,28,514,0,0,309,176
19,06037,060376600031AA,49,28,2387,0,0,1715,536
19,06037,060376600039A,49,28,671,0,0,441,200
19,06037,060376600039AA,49,28,2445,0,0,1885,426
19,06037,060376650010A,49,38,21,0,0,5,13
19,06037,060376650010AA,49,38,66,0,0,40,20
19,06037,060376650010B,49,38,0,0,0,0,0
19,06037,060376650010BA,49,38,0,0,0,0,0
19,06037,060376650011B,56,38,0,0,0,0,0
19,06037,060376650011BA,56,38,0,0,0,0,0
19,06037,060376650011D,56,38,0,0,0,0,0
19,06037,060376650011DA,56,38,0,0,0,0,0
19,06037,060376650030A,49,38,8,0,0,NA,NA
19,06037,060376650030AA,49,38,55,0,0,31,17
19,06037,060376650030D,49,38,0,0,0,0,0
19,06037,060376650030DA,49,38,0,0,0,0,0
19,06037,060376650032A,49,28,366,0,0,154,172
19,06037,060376650032AA,49,28,1064,0,0,666,313
19,06037,060376650032B,49,28,23,0,0,11,12
19,06037,060376650032BA,49,28,120,0,0,76,30
19,06037,060376650034A,49,28,327,0,0,135,158
19,06037,060376650034AA,49,28,728,0,0,444,226
19,06037,060376700001A,64,38,589,0,0,200,361
19,06037,060376700001AA,64,38,1343,0,0,766,496
19,06037,060376700004A,64,38,475,0,0,209,234
19,06037,060376700004AA,64,38,888,0,0,558,271
19,06037,060376700005A,64,38,727,0,0,297,380
19,06037,060376700005AA,64,38,1752,0,0,961,679
19,06037,060376700006A,64,38,305,0,0,149,141
19,06037,060376700006AA,64,38,603,0,0,411,166
19,06037,060376700007A,64,38,99,0,0,33,60
19,06037,060376700007AA,64,38,163,0,0,84,66
19,06037,060376700009A,64,38,643,0,0,259,357
19,06037,060376700009AA,64,38,1232,0,0,759,407
19,06037,060376700012A,64,38,330,0,0,98,215
19,06037,060376700012AA,64,38,754,0,0,411,293
19,06037,060376700014A,64,38,5,0,0,NA,NA
19,06037,060376700014AA,64,38,16,0,0,14,2
19,06037,060376700014B,64,38,548,0,0,159,357
19,06037,060376700014BA,64,38,1510,0,0,766,673
19,06037,060376700020A,64,38,343,0,0,103,224
19,06037,060376700020AA,64,38,1255,0,0,675,502
19,06037,060376700024A,64,38,79,0,0,39,38
19,06037,060376700024AA,64,38,232,0,0,156,65
19,06037,060376700025A,64,38,281,0,0,102,164
19,06037,060376700025AA,64,38,419,0,0,237,153
19,06037,060376700030B,64,38,730,0,0,283,402
19,06037,060376700030BA,64,38,1768,0,0,1058,607
19,06037,060376700031A,64,38,0,0,0,0,0
19,06037,060376700031AA,64,38,0,0,0,0,0
19,06037,060376700035A,64,38,248,0,0,98,139
19,06037,060376700035AA,64,38,641,0,0,393,221
19,06037,060376700040A,64,38,551,0,0,232,268
19,06037,060376700040AA,64,38,1171,0,0,766,315
19,06037,060376700045A,64,38,146,0,0,71,72
19,06037,060376700045AA,64,38,255,0,0,158,87
19,06037,060376700053A,64,38,57,0,0,14,42
19,06037,060376700053AA,64,38,170,0,0,100,57
19,06037,060376700053C,64,38,35,0,0,15,19
19,06037,060376700053CA,64,38,95,0,0,42,47
19,06037,060376700054A,64,38,675,0,0,263,362
19,06037,060376700054AA,64,38,1328,0,0,823,429
19,06037,060376700062A,64,38,121,0,0,55,61
19,06037,060376700062AA,64,38,314,0,0,193,100
19,06037,060376700063A,64,38,42,0,0,11,30
19,06037,060376700063AA,64,38,92,0,0,73,14
19,06037,060376700070A,64,38,491,0,0,207,245
19,06037,060376700070AA,64,38,1109,0,0,623,405
19,06037,060376700072A,64,38,151,0,0,56,83
19,06037,060376700072AA,64,38,366,0,0,202,130
19,06037,060376700076A,64,38,34,0,0,19,12
19,06037,060376700076AA,64,38,80,0,0,50,25
19,06037,060376750001A,48,31,0,0,0,0,0
19,06037,060376750001AA,48,31,0,0,0,0,0
19,06037,060376750021A,41,31,5,0,0,NA,NA
19,06037,060376750021AA,41,31,16,0,0,4,12
19,06037,060376750022A,53,35,30,0,0,24,4
19,06037,060376750022AA,53,35,17,0,0,11,5
19,06037,060376750022C,53,35,0,0,0,0,0
19,06037,060376750022CA,53,35,0,0,0,0,0
19,06037,060376750022D,53,35,0,0,0,0,0
19,06037,060376750022DA,53,35,0,0,0,0,0
19,06037,060376820004A,40,27,0,0,0,0,0
19,06037,060376820004AA,40,27,0,0,0,0,0
19,06037,060376820004C,40,27,0,0,0,0,0
19,06037,060376820004CA,40,27,0,0,0,0,0
19,06037,060376820004D,40,27,0,0,0,0,0
19,06037,060376820004DA,40,27,0,0,0,0,0
19,06037,060376820004G,40,27,0,0,0,0,0
19,06037,060376820004GA,40,27,0,0,0,0,0
19,06037,060376820004K,40,27,0,0,0,0,0
19,06037,060376820004KA,40,27,0,0,0,0,0
19,06037,060376820011C,40,27,0,0,0,0,0
19,06037,060376820011CA,40,27,0,0,0,0,0
19,06037,060376820011D,40,27,0,0,0,0,0
19,06037,060376820011DA,40,27,0,0,0,0,0
19,06037,060376820015A,40,27,777,0,0,236,502
19,06037,060376820015AA,40,27,2431,0,0,1283,1031
19,06037,060376820017B,40,27,515,0,0,139,348
19,06037,060376820017BA,40,27,1124,0,0,580,488
19,06037,060376820023A,40,27,1223,0,0,419,749
19,06037,060376820023AA,40,27,3362,0,0,1922,1272
19,06037,060376850001A,40,29,0,0,0,0,0
19,06037,060376850001AA,40,29,0,0,0,0,0
19,06037,060376850002B,40,29,135,0,0,57,73
19,06037,060376850002BA,40,29,334,0,0,196,127
19,06037,060376850004A,40,30,0,0,0,0,0
19,06037,060376850004AA,40,30,0,0,0,0,0
19,06037,060376850006A,43,29,1,0,0,NA,NA
19,06037,060376850006AA,43,29,1,0,0,NA,NA
19,06037,060376850009A,40,29,0,0,0,0,0
19,06037,060376850009AA,40,29,0,0,0,0,0
19,06037,060376850010C,40,30,0,0,0,0,0
19,06037,060376850010CA,40,30,0,0,0,0,0
19,06037,060376850017A,43,29,36,0,0,26,10
19,06037,060376850017AA,43,29,63,0,0,42,18
19,06037,060376850018A,40,27,0,0,0,0,0
19,06037,060376850018AA,40,27,1,0,0,NA,NA
19,06037,060376850021C,40,29,0,0,0,0,0
19,06037,060376850021CA,40,29,7,0,0,NA,NA
19,06037,060376850030A,40,29,3,0,0,NA,NA
19,06037,060376850030AA,40,29,5,0,0,NA,NA
19,06037,060376850031A,40,30,0,0,0,0,0
19,06037,060376850031AA,40,30,0,0,0,0,0
